index,thesis_year,thesis_title,thesis_author,size,thesis_link,pdf_link,resumen,path,exist,isPDF,isScan,school_simple
1411,21-Jan-2013,Glosario terminológico bilingüe español-inglés sobre biofertilidad de los suelos tropicales,"Chang, María C.; Tovar, María A.",2 MB,http://saber.ucv.ve/handle/10872/2467,http://saber.ucv.ve/bitstream/10872/2467/1/GLOSARIO%20BIOFERTILIDAD%20DE%20LOS%20SUELOS.pdf,,thesis_pdf_all/1411.pdf,True,True,False,escuela de biologia
1410,21-Jan-2013,Saberes y sabores: Paraguaná: propuesta de una serie de programas televisivos especializados en gastronomia poco conocida de las regiones de Venezuela,"Muñoz, José; Tovar, Alesandra",1.01 MB,http://saber.ucv.ve/handle/10872/2463,http://saber.ucv.ve/bitstream/10872/2463/1/Tesis%20final.pdf,,thesis_pdf_all/1410.pdf,True,True,False,escuela de comunicacion social
1409,21-Jan-2013,Detección y evaluación del daño por hidrógeno en acero API 5L X52 mediante técnicas ultrasónicas basadas en cambio de velocidad de propagación,"Zarifeh, Usama",2.3 MB,http://saber.ucv.ve/handle/10872/2447,http://saber.ucv.ve/bitstream/10872/2447/1/Trabajo%20Especial%20de%20Grado.pdf,,thesis_pdf_all/1409.pdf,True,True,False,escuela de ingenieria mecanica
1408,21-Jan-2013,Diseño de un canal de TV para la Escuela de Comunicación Social-UCV,"Bracamonte Ángel, Ramón Antonio; Navas Soler, Mirley Alismar",2.48 MB,http://saber.ucv.ve/handle/10872/2460,http://saber.ucv.ve/bitstream/10872/2460/1/Completa.pdf,,thesis_pdf_all/1408.pdf,True,True,False,escuela de comunicacion social
1407,21-Jan-2013,Complejo Aula Magna/Sala de Conciertos UCV.,"De Palma Reyes, María Gabriela",1.52 MB,http://saber.ucv.ve/handle/10872/2462,http://saber.ucv.ve/bitstream/10872/2462/1/COMPLETO.pdf,,thesis_pdf_all/1407.pdf,True,True,False,escuela de comunicacion social
1406,21-Jan-2013,"Presentar la campaña de publicidad. Estudio de las relaciones interpersonales que se producen entrelos representantes de la agencia de publicidad y sus posibles clientes durante la presentación de campañas publicitarias, a la luz de las técnicas de Programación neurolingüística.","Rama M., Adriana M;; Zamora L., Carla J.",2.12 MB,http://saber.ucv.ve/handle/10872/2470,http://saber.ucv.ve/bitstream/10872/2470/1/Completo.pdf,,thesis_pdf_all/1406.pdf,True,True,False,escuela de comunicacion social
1405,17-Jan-2013,Propuesta para la reorganización del archivo central de la “Compañía Nacional Anónima de Seguros la Previsora”,"Moreno F., Johana E.",1.25 MB,http://saber.ucv.ve/handle/10872/2438,http://saber.ucv.ve/bitstream/10872/2438/1/Trabajo%20de%20Tesis%20.pdf,,thesis_pdf_all/1405.pdf,True,True,False,escuela de bibliotecologia y archivologia
1404,17-Jan-2013,Propuesta para la reorganización del fondo documental del archivo central de la Gerencia de Recaudación del Servicio Nacional Integrado de Administración Aduanera y Tributaria (SENIAT),"Gutiérrez M., Noelia; Rojas H., Darline",79.74 kB,http://saber.ucv.ve/handle/10872/2437,http://saber.ucv.ve/bitstream/10872/2437/1/PORTADA%20TESIS.pdf,,thesis_pdf_all/1404.pdf,True,True,False,escuela de bibliotecologia y archivologia
1403,17-Jan-2013,"Propuesta para la reorganización general de la Biblioteca Pública ""José María España"" del estado Vargas","García C., Mardeilys A.",8.63 MB,http://saber.ucv.ve/handle/10872/2436,http://saber.ucv.ve/bitstream/10872/2436/1/Propuesta%20de%20Reorganizacion%20general%20de%20la%20Biblioteca%20P%c3%bablica.pdf,,thesis_pdf_all/1403.pdf,True,True,False,escuela de bibliotecologia y archivologia
1402,17-Jan-2013,Diagnóstico y análisis documental de la Unidad de Información del Centro de Estudios de Historia Actual (CEHA) y la Cátedra 'Pío Tamayo'(CPT) de la Facultad de Ciencias Económicas y Sociales (FaCES) de la Universidad Central de Venezuela (UCV),"Barrolleta, Danielita",538.2 kB,http://saber.ucv.ve/handle/10872/2435,http://saber.ucv.ve/bitstream/10872/2435/1/Tesis%20Vers%20DEF%20CD.pdf,,thesis_pdf_all/1402.pdf,True,True,False,escuela de bibliotecologia y archivologia
1401,17-Jan-2013,Propuesta: Un modelo de espacios de lectura en posadas turísticas venezolanas,"Thompson L., Ivonne",374.27 kB,http://saber.ucv.ve/handle/10872/2434,http://saber.ucv.ve/bitstream/10872/2434/1/ESPACIOS%20DE%20LECTURA%20EN%20POSADAS%20TUR%c3%8dSTICAS%20%28TESIS%29.pdf,,thesis_pdf_all/1401.pdf,True,True,False,escuela de bibliotecologia y archivologia
1400,17-Jan-2013,Friedrich Nietzsche: el concepto de valor desde el punto de vista ético.,"Rodriguez, Jonathan",440.64 kB,http://saber.ucv.ve/handle/10872/2432,http://saber.ucv.ve/bitstream/10872/2432/1/TESIS.pdf,,thesis_pdf_all/1400.pdf,True,True,False,escuela de filosofia
1398,17-Jan-2013,Diseño y construcción de una máquina para ensayos de fatiga de muestras planas por flexión alternativa,"Gondar, Geffrey J.; Rodríguez, Rolando J.",3.02 MB,http://saber.ucv.ve/handle/10872/2428,http://saber.ucv.ve/bitstream/10872/2428/1/Tesis%20Completa%20Biblioteca.pdf,,thesis_pdf_all/1398.pdf,True,True,False,escuela de ingenieria mecanica
1385,17-Jan-2013,Desarrollo de una herramienta computarizada para la realización de análisis de pruebas de presiones utilizando el método de la curva tipo y su derivada,"Arana G, Francisco J.",3.69 MB,http://saber.ucv.ve/handle/10872/2410,http://saber.ucv.ve/bitstream/10872/2410/1/T.E.G%20Desarrollo%20de%20una%20Herramienta%20Computarizada%20para%20el%20An%c3%a1lisis%20de%20Pruebas%20de%20Presiones%20utiliz.pdf,,thesis_pdf_all/1385.pdf,True,True,False,escuela de ingenieria de petroleo
1397,17-Jan-2013,"Tamaño, forma, composición e imagen corporal en una muestra de bailarines de ballet profesional de dos escuelas de la ciudad de Caracas tutor:","Vargas J., Raúl A.",893.17 kB,http://saber.ucv.ve/handle/10872/2425,http://saber.ucv.ve/bitstream/10872/2425/1/Tesis%20Antropologia.pdf,,thesis_pdf_all/1397.pdf,True,True,False,escuela de antropologia
1396,17-Jan-2013,Análisis y modelado de los esfuerzos a los que se encuentra sometido el cemento de revestimiento de una sección de un pozo petrolero mediante la utilización de un programa computacional basado en el método de elementos de contorno,"Insausti, Daniel E.; Corales, Alejandro E.",2.18 MB,http://saber.ucv.ve/handle/10872/2423,http://saber.ucv.ve/bitstream/10872/2423/1/Trabajo%20Especial%20de%20Grado.pdf,,thesis_pdf_all/1396.pdf,True,True,False,escuela de ingenieria mecanica
1395,17-Jan-2013,"Análisis Cerámico y Relaciones Estilísticas del Sitio Arqueológico El Ermitaño (LT- 15) Distrito Torres, Estado Lara. Trabajo","Sánchez G., Karina",4.49 MB,http://saber.ucv.ve/handle/10872/2422,http://saber.ucv.ve/bitstream/10872/2422/1/tesis%20kary%20completa.pdf,,thesis_pdf_all/1395.pdf,True,True,False,escuela de antropologia
1394,17-Jan-2013,"Estudio de tumores formadores de tejido óseo, cartilaginoso y de células gigantes con fines identificativos para la antropología físico – forense.  Casos que ingresan al Hospital Central de Maracay (HCM), Aragua – Venezuela. (año 2000 – 2007).","Campo M., Rosmary",166.6 kB,http://saber.ucv.ve/handle/10872/2421,http://saber.ucv.ve/bitstream/10872/2421/1/Microsoft%20Word%20-%20P%c3%81GINAS%20PRELIMINARES%20DEL%20TRABAJO%20FINAL%20DE%20GRADO.pdf,,thesis_pdf_all/1394.pdf,True,True,False,escuela de antropologia
1393,17-Jan-2013,La calidad de vida de los adultos mayores residentes en la casa hogar Padre Iriarte. Ubicada en el Municipio Zamora-Guatire Estado Miranda,"Travieso M., Marbella L.",1.14 MB,http://saber.ucv.ve/handle/10872/2419,http://saber.ucv.ve/bitstream/10872/2419/1/Marbella%20Travieso%2c%20Tesis.pdf,,thesis_pdf_all/1393.pdf,True,True,False,escuela de trabajo social
1392,17-Jan-2013,"Información del profesional de enfermería en la administración de nutrición parenteral total en pacientes hospitalizados en el área de cirugía del Hospital Uyapar Puerto Ordaz, estado Bolívar","Acosta, Nancy; Malavé, José",411.63 kB,http://saber.ucv.ve/handle/10872/2418,http://saber.ucv.ve/bitstream/10872/2418/1/INF.%20DEL%20PROF.%20DE%20ENF.%20EN%20LA%20ADMON%20DE%20NUT.%20PARENT.%20TOTAL%20EN%20PCTES.%20HOSP.%20EN%20EL%20HOSP.%20UYAPAR.pdf,,thesis_pdf_all/1392.pdf,True,True,False,No School
1391,17-Jan-2013,"Diseño e implementación de una red de video conferencia, por IP, para el Ministerio del Poder Popular para la Cultura","Rinaldi, Johnny",4.27 MB,http://saber.ucv.ve/handle/10872/2417,http://saber.ucv.ve/bitstream/10872/2417/1/TESIS%20FINAL.pdf,,thesis_pdf_all/1391.pdf,True,True,False,escuela de ingenieria electrica
1390,17-Jan-2013,Implementación de un sistema de adquisición de datos para una máquina de ensayos de compresión-tracción vertical,"Marín, Wilfredo J.; Pulido, Roberto R.",3.39 MB,http://saber.ucv.ve/handle/10872/2415,http://saber.ucv.ve/bitstream/10872/2415/1/Tesis%20I2007%20M337.pdf,,thesis_pdf_all/1390.pdf,True,True,False,escuela de ingenieria mecanica
1389,17-Jan-2013,Desarrollo de una herramienta computacional para el cálculo de balance de materiales en yacimientos de gas seco,"Castillo V., Patricia, A.",3.64 MB,http://saber.ucv.ve/handle/10872/2414,http://saber.ucv.ve/bitstream/10872/2414/1/TEG%20Patricia%20Castillo.pdf,,thesis_pdf_all/1389.pdf,True,True,False,escuela de ingenieria de petroleo
1388,17-Jan-2013,Perforación costa afuera: Estado del Arte,"Betancourt A., Gonzalo E.",3.06 MB,http://saber.ucv.ve/handle/10872/2413,http://saber.ucv.ve/bitstream/10872/2413/1/TRABAJO%20FINAL%20FINAL%2023.11.07%20TESIS%20TOTAL.pdf,,thesis_pdf_all/1388.pdf,True,True,False,escuela de ingenieria de petroleo
1387,17-Jan-2013,Estudio de la factibilidad técnica del uso de yeso sintético en la fabricación de cemento pórtland,"Aru M., Betsy D.",1.88 MB,http://saber.ucv.ve/handle/10872/2412,http://saber.ucv.ve/bitstream/10872/2412/1/TRABAJO%20ESPECIAL%20DE%20GRADO.pdf,,thesis_pdf_all/1387.pdf,True,True,False,escuela de ingenieria quimica
1386,17-Jan-2013,Optimización utilizando modelaje del bombeo electrosumergible,"Arismendi S., José V.; Santander G., Harrysong J.",1.71 MB,http://saber.ucv.ve/handle/10872/2411,http://saber.ucv.ve/bitstream/10872/2411/1/T.E.G.%20OPTIMIZACI%c3%93N%20UTILIZANDO%20MODELAJE%20DEL%20BOMBEO%20ELECTROSUMERGIBLE.pdf,,thesis_pdf_all/1386.pdf,True,True,False,escuela de ingenieria de petroleo
1353,10-Jan-2013,"Modelo de alianza interinstitucional ECS-SADPRO, Mediante co-producción de seriado televisivo para impulsar el principio de identidad de la UCV","Zambrano, Iván",1.42 MB,http://saber.ucv.ve/handle/10872/2337,http://saber.ucv.ve/bitstream/10872/2337/1/Completo%20CORREGIDO.pdf,,thesis_pdf_all/1353.pdf,True,True,False,escuela de comunicacion social
1351,10-Jan-2013,"Mentes mentirosas, Guión de unitario de historia ficticia sobre los valores que guían el ejercicio del periodismo impreso en Venezuela","Velázquez, Danney",1.02 MB,http://saber.ucv.ve/handle/10872/2335,http://saber.ucv.ve/bitstream/10872/2335/1/COMPLETO.pdf,,thesis_pdf_all/1351.pdf,True,True,False,escuela de comunicacion social
1413,22-Jan-2013,"Cuidado humano de enfermería en pacientes con leucemia hospitalizados en la Unidad Clínica de Medicina del Complejo Hospitalario Universitario “Ruiz y Páez” de Ciudad Bolívar, Estado Bolivar en el primer semestre del año 2.005","Alacayo, María; Franco, Luisa",2.84 MB,http://saber.ucv.ve/handle/10872/2493,http://saber.ucv.ve/bitstream/10872/2493/1/Cuidado%20Humano%20de%20Enfermeria%20en%20Pacientes%20con%20Leucemia.pdf,,thesis_pdf_all/1413.pdf,True,True,False,escuela de enfermeria
1350,10-Jan-2013,“Periodismo Digital: El perfil del periodista digital en los medios venezolanos”,"Valero, Ingrid",931.29 kB,http://saber.ucv.ve/handle/10872/2334,http://saber.ucv.ve/bitstream/10872/2334/1/COMPLETO.pdf,,thesis_pdf_all/1350.pdf,True,True,False,escuela de comunicacion social
1319,7-Jan-2013,"Pueblos del Medio Oriente bajo la sombra de un periodismo occidental. Análisis del discurso de las noticias de las agencias internacionales AP, AFP, Efe y Reuters sobre conflictos del Medio Oriente","Ortiz, Adriana C.",947.67 kB,http://saber.ucv.ve/handle/10872/2274,http://saber.ucv.ve/bitstream/10872/2274/1/Tesis%20Completa.pdf,,thesis_pdf_all/1319.pdf,True,True,False,escuela de comunicacion social
1318,6-Dec-2012,"Caracterización de apatitos pertenecientes a la toba del fish canyon, montañas San Juan de Colorado, U.S.A. estándar internacional de fechado por huellas de fisión.","Bona, Ronmel",4.35 MB,http://saber.ucv.ve/handle/10872/2264,http://saber.ucv.ve/bitstream/10872/2264/1/TEG%20Ronmel%20Bona%2c%20FCT%20Caracterizaci%c3%b3n.pdf,,thesis_pdf_all/1318.pdf,True,True,False,"escuela de geologia, minas y geofisica"
1317,6-Dec-2012,Aplicación del proceso de fundición de precisión para la fabricación de rótulas CS-AR,"Daniel, Blanco",4.23 MB,http://saber.ucv.ve/handle/10872/2263,http://saber.ucv.ve/bitstream/10872/2263/1/Trabajo%20Especial%20de%20Grado.pdf,,thesis_pdf_all/1317.pdf,True,True,False,No School
1316,6-Dec-2012,Sistema de información georeferenciada de las redes de drenaje de la Universidad Central de Venezuela,"Ascanio U., Luis E.; Patruyo M., Rodolfo J.",60.96 kB,http://saber.ucv.ve/handle/10872/2256,http://saber.ucv.ve/bitstream/10872/2256/1/Portada.pdf,,thesis_pdf_all/1316.pdf,True,True,False,escuela de ingenieria civil
1315,6-Dec-2012,Aplicación de la metodología vcd (visualización conceptualización y definición) en la elaboración del programa de perforación de una localización del campo sinco de la unidad explotación barinas del distrito sur de PDVSA.,"Arellano L., Taymara R.; Coello P., Pablo C.",11.06 MB,http://saber.ucv.ve/handle/10872/2254,http://saber.ucv.ve/bitstream/10872/2254/1/Tesis%20Final.pdf,,thesis_pdf_all/1315.pdf,True,True,False,escuela de ingenieria de petroleo
1314,6-Dec-2012,Control multivariable de un sistema de generación de vapor,"Álvarez S., José G.",1.33 MB,http://saber.ucv.ve/handle/10872/2250,http://saber.ucv.ve/bitstream/10872/2250/1/TEG%20CONTROL%20MULTIVARIABLE%20SGV%20.pdf,,thesis_pdf_all/1314.pdf,True,True,False,escuela de ingenieria quimica
1313,6-Dec-2012,Efectos de flujo en tuberia en los procesos de inyeccion de vapor en pozos horizontales,"Baldomir, Mauricio",3.22 MB,http://saber.ucv.ve/handle/10872/2249,http://saber.ucv.ve/bitstream/10872/2249/1/TOMO.pdf,,thesis_pdf_all/1313.pdf,True,True,False,escuela de ingenieria de petroleo
1312,6-Dec-2012,Estudio del efecto de la adición del compuesto z – trol 60 como emulsificante y humectante en fluidos de perforación base aceite,"Alvarez G, David",1.75 MB,http://saber.ucv.ve/handle/10872/2248,http://saber.ucv.ve/bitstream/10872/2248/1/TESIS%20ALVAREZ.pdf,,thesis_pdf_all/1312.pdf,True,True,False,escuela de ingenieria de petroleo
1311,6-Dec-2012,"Estudio aeromagnético de la zona de Cupacuy, Norte del Estado  Bolívar","Azuaje, Rafael",6.85 MB,http://saber.ucv.ve/handle/10872/2245,http://saber.ucv.ve/bitstream/10872/2245/1/TESIS%20RAFAEL%20AZUAJE.pdf,,thesis_pdf_all/1311.pdf,True,True,False,"escuela de geologia, minas y geofisica"
1310,6-Dec-2012,"Estudio fluidodinámico en una columna rellena con empaque estructurado sulzer smvp, con dirección de transferencia de masa de la fase dispersa a la fase continuac","Altuve C., María I.; Cueto G., Frederick.",1.21 MB,http://saber.ucv.ve/handle/10872/2244,http://saber.ucv.ve/bitstream/10872/2244/1/Tesis.pdf,,thesis_pdf_all/1310.pdf,True,True,False,escuela de ingenieria quimica
1309,4-Dec-2012,Consideraciones técnico-económicas en los recortes de producción OPEP,"Almeida M., Juan C.; Rodríguez M., Warrer F.",7.08 MB,http://saber.ucv.ve/handle/10872/2230,http://saber.ucv.ve/bitstream/10872/2230/1/TESIS.pdf,,thesis_pdf_all/1309.pdf,True,True,False,escuela de ingenieria de petroleo
1308,4-Dec-2012,Estudio de factibilidad para la instalación de un laboratorio de producción en la escuela de petróleo de la Facultad de Ingeniería de la Universidad Central de Venezuela,"Alezard G., Carroll A.; Jesús E., Cova G.",41.86 kB,http://saber.ucv.ve/handle/10872/2229,http://saber.ucv.ve/bitstream/10872/2229/1/Portada%20Trabajo%20Especial%20de%20Grado.pdf,,thesis_pdf_all/1308.pdf,True,True,False,No School
1307,4-Dec-2012,"Aplicación de la metodología vcd (visualización, conceptualización y definición) en la elaboración del programa de perforación del proyecto sle-2-01 del distrito lagunillas de la división occidente de la unidad de negocio de producción de pdvsa ep","Aguilar A., Víctor J.; Díaz P., Gabriel.",7.4 MB,http://saber.ucv.ve/handle/10872/2228,http://saber.ucv.ve/bitstream/10872/2228/1/Trabajo%20Especial%20de%20Grado%20VJAA%20GDP.pdf,,thesis_pdf_all/1307.pdf,True,True,False,No School
1306,4-Dec-2012,Deshidrogenación oxidativa del n-pentano sobre catalizadores VMgO soportados y VMgO promovidos con galio y antimonio.,"Acevedo B., Adriana.",6.64 MB,http://saber.ucv.ve/handle/10872/2227,http://saber.ucv.ve/bitstream/10872/2227/1/TEG%20-%20Adriana%20Acevedo.pdf,,thesis_pdf_all/1306.pdf,True,True,False,escuela de ingenieria quimica
1305,4-Dec-2012,Diseño computarizado de intercambiadores de calor bajo ambiente Windows (parte II),"Baschour., Mickael.",860.19 kB,http://saber.ucv.ve/handle/10872/2226,http://saber.ucv.ve/bitstream/10872/2226/1/Tesis%20II.pdf,,thesis_pdf_all/1305.pdf,True,True,False,escuela de ingenieria quimica
1304,4-Dec-2012,Edad en la menopausia: Su asociación con factores reproductivos y estilos de vida en un grupo de mujeres de la Gran Caracas,"Achury, Carla K.",1.22 MB,http://saber.ucv.ve/handle/10872/2223,http://saber.ucv.ve/bitstream/10872/2223/1/edad%20en%20la%20menopausia.pdf,,thesis_pdf_all/1304.pdf,True,True,False,escuela de antropologia
1303,3-Dec-2012,"Efecto de los rayos gamma (g) sobre el comportamiento mecánico, térmico y morfológico de las mezclas de ps/pp.","Rodríguez G., Marlene C.",1.62 MB,http://saber.ucv.ve/handle/10872/2210,http://saber.ucv.ve/bitstream/10872/2210/1/Tesis%20M_Rodriguez.PDF,,thesis_pdf_all/1303.pdf,True,True,False,escuela de ingenieria quimica
1302,3-Dec-2012,Influencia del recocido y temple sobre la dureza de un deposito de recargue duro del tipo EFe5-B,"Suárez B, Efren J.",3.36 MB,http://saber.ucv.ve/handle/10872/2219,http://saber.ucv.ve/bitstream/10872/2219/1/tesis%20efren%20suarez.pdf,,thesis_pdf_all/1302.pdf,True,True,False,escuela de ingenieria metalurgica y ciencia de los materiales
1301,3-Dec-2012,Selección de los parámetros de pulso en la soldadura de aleaciones Al-Si y Al-Mg con el proceso GMAW-P,"Grella Ch., Miguel A.",6.54 MB,http://saber.ucv.ve/handle/10872/2209,http://saber.ucv.ve/bitstream/10872/2209/1/TESIS-MAG.pdf,,thesis_pdf_all/1301.pdf,True,True,False,escuela de ingenieria mecanica
1300,3-Dec-2012,Propuesta de un sistema de administración de inventarios de producto terminado y racionalización de inventarios en una empresa de consumo masivo,"Sánchez M., José R.",562.96 kB,http://saber.ucv.ve/handle/10872/2213,http://saber.ucv.ve/bitstream/10872/2213/1/TRABAJO%20ESPECIAL%20DE%20GRADO.PDF,,thesis_pdf_all/1300.pdf,True,True,False,escuela de ingenieria mecanica
1299,3-Dec-2012,Modelado de lodos activados en estado estacionario,"Salazar A., Daniel E.",6.06 MB,http://saber.ucv.ve/handle/10872/2212,http://saber.ucv.ve/bitstream/10872/2212/1/Modelado%20de%20Lodos%20Activados%20en%20Estado%20Estacionario.pdf,,thesis_pdf_all/1299.pdf,True,True,False,escuela de ingenieria quimica
1298,3-Dec-2012,Diseño de un software envolvente para la representación de simulaciones,"Sykora., Vladimir.",780.9 kB,http://saber.ucv.ve/handle/10872/2220,http://saber.ucv.ve/bitstream/10872/2220/1/Tesis.pdf,,thesis_pdf_all/1298.pdf,True,True,False,escuela de ingenieria quimica
1297,30-Nov-2012,Evaluación de la opción “The Polymer Flood Model” del eclipse 100,"Vera, Helen; Loyo, Jairo",933.35 kB,http://saber.ucv.ve/handle/10872/2195,http://saber.ucv.ve/bitstream/10872/2195/1/TEG%20FLOOD%20MODEL.pdf,,thesis_pdf_all/1297.pdf,True,True,False,escuela de ingenieria de petroleo
1296,30-Nov-2012,Estudio y caracterizacion mediante ensayos no destructivos con ultrasonido de materiales compuestos concreto - raspadura de caucho (RIPIO),"Vásquez, Luis",4.48 MB,http://saber.ucv.ve/handle/10872/2192,http://saber.ucv.ve/bitstream/10872/2192/1/TRABAJO%20ESPECIAL%20DE%20GRADO%20.pdf,,thesis_pdf_all/1296.pdf,True,True,False,No School
1295,30-Nov-2012,Modificación de la sección superior de fraccionamiento de la torre T-100X  DE PVAY-2,"De Pinho, Bruno",1.83 MB,http://saber.ucv.ve/handle/10872/2191,http://saber.ucv.ve/bitstream/10872/2191/1/InformeCompleto.pdf,,thesis_pdf_all/1295.pdf,True,True,False,No School
1294,30-Nov-2012,Desarrollo de un programa computarizado para la solución de ecuaciones adimensionales que describan el comportamiento de la presión o la tasa de flujo monofásico de uno o varios pozos produciendo de yacimientos naturalmente fracturados,"Zambrano, Hámilton",10.67 MB,http://saber.ucv.ve/handle/10872/2200,http://saber.ucv.ve/bitstream/10872/2200/1/Trabajo%20Especial%20de%20Grado.pdf,,thesis_pdf_all/1294.pdf,True,True,False,escuela de ingenieria de petroleo
1293,30-Nov-2012,Análisis comparativo de producción sencilla y conjunta en el área mayor de Socororo.,"Rodríguez, Iván; Veitía, Débora",3.14 MB,http://saber.ucv.ve/handle/10872/2193,http://saber.ucv.ve/bitstream/10872/2193/1/TESIS%20DEVORA%20E%20IVAN.pdf,,thesis_pdf_all/1293.pdf,True,True,False,escuela de ingenieria de petroleo
1320,7-Jan-2013,"Publicidad 3.0: Marcas que sobreviven a la crisis, Descripción de la publicidad interactiva con Twitter como nuevo medio publicitario en el contexto de la Era Digital 3.0 y la crisis económica mundial","Hernández, Janet M.",1.44 MB,http://saber.ucv.ve/handle/10872/2278,http://saber.ucv.ve/bitstream/10872/2278/1/Completo.pdf,,thesis_pdf_all/1320.pdf,True,True,False,escuela de comunicacion social
1321,7-Jan-2013,San Juan Bautista: Expresión cultural de Curiepe (Serie de micros para radio),"López, Karla; Palacios, Harold",3.39 MB,http://saber.ucv.ve/handle/10872/2279,http://saber.ucv.ve/bitstream/10872/2279/1/Completo.pdf,,thesis_pdf_all/1321.pdf,True,True,False,escuela de comunicacion social
1322,7-Jan-2013,Los medios digitales en las comunicaciones internas de las organizaciones,"Marrero, Merlin K.",1.3 MB,http://saber.ucv.ve/handle/10872/2280,http://saber.ucv.ve/bitstream/10872/2280/1/Completo.pdf,,thesis_pdf_all/1322.pdf,True,True,False,escuela de comunicacion social
1337,9-Jan-2013,Alfabetización digital para periodistas: Una propuesta desde la Educación para los Medios (EPM),"Carrillo, Diógenes E.",1.48 MB,http://saber.ucv.ve/handle/10872/2313,http://saber.ucv.ve/bitstream/10872/2313/1/Tesis%20Completa.pdf,,thesis_pdf_all/1337.pdf,True,True,False,escuela de comunicacion social
1349,9-Jan-2013,Análisis del discurso: Construcción del héroe en el periodismo deportivo. (Caso Diego Armando Maradona en el Mundial de México 1986),"Ruendes, César A.; Zapata, Dóninyer A.",503.17 kB,http://saber.ucv.ve/handle/10872/2332,http://saber.ucv.ve/bitstream/10872/2332/1/PDF%20Tesis%20con%20resumen%20en%20Ingl%c3%a9s.pdf,,thesis_pdf_all/1349.pdf,True,True,False,escuela de comunicacion social
1348,9-Jan-2013,“Entramado”: Un documental basado en historias de vida de sujetos que valoran y dan significado a la familia popular en el contexto de los barrios de Caracas,"RAGA, ALEJANDRA; VÁSQUEZ, ELISA",859.64 kB,http://saber.ucv.ve/handle/10872/2331,http://saber.ucv.ve/bitstream/10872/2331/1/TESIS%20COMPLETA.pdf,,thesis_pdf_all/1348.pdf,True,True,False,escuela de comunicacion social
1347,9-Jan-2013,"Discapacidad: el recorrido para llegar al campo laboral. Reportaje interpretativo sobre la inclusión laboral de las personas con discapacidad sensorial (visual y auditiva) y motora de acuerdo a factores, sociales, tecnológicos y arquitectónicos en el estado Miranda.","Hernández, Vanessa",5.07 MB,http://saber.ucv.ve/handle/10872/2330,http://saber.ucv.ve/bitstream/10872/2330/1/Discapacidad%20el%20recorrido%20para%20llegar%20al%20campo%20laboral.pdf,,thesis_pdf_all/1347.pdf,True,True,False,escuela de comunicacion social
1346,9-Jan-2013,Petróleo y nacionalismo: Características y cambios del nacionalismo en el discurso de PDVSA 1976-2006,"Ruiz, Joanna",902.69 kB,http://saber.ucv.ve/handle/10872/2329,http://saber.ucv.ve/bitstream/10872/2329/1/COMPLETO.pdf,,thesis_pdf_all/1346.pdf,True,True,False,escuela de comunicacion social
1345,9-Jan-2013,Influencia de los medios de comunicación en la ocurrencia de suicidios en el estado Falcón,"Riera, Eva M.",2.88 MB,http://saber.ucv.ve/handle/10872/2327,http://saber.ucv.ve/bitstream/10872/2327/1/COMPLETO.pdf,,thesis_pdf_all/1345.pdf,True,True,False,escuela de comunicacion social
1344,9-Jan-2013,Instantes: audiogalerías para la promoción ecoturística del Estado Amazonas en medios digitales.,"Maracara Díaz, Simón Andrés",4.1 MB,http://saber.ucv.ve/handle/10872/2326,http://saber.ucv.ve/bitstream/10872/2326/1/Completo.pdf,,thesis_pdf_all/1344.pdf,True,True,False,escuela de comunicacion social
1343,9-Jan-2013,Influencia de las técnicas propagandísticas como estrategias persuasivas de la construcción de una marca. Caso de estudio Herbalife,"Arellano B., Ivonne P.; Falcon H., Mariana",2.56 MB,http://saber.ucv.ve/handle/10872/2323,http://saber.ucv.ve/bitstream/10872/2323/1/Tesis%2005%20de%20junio.pdf,,thesis_pdf_all/1343.pdf,True,True,False,escuela de comunicacion social
1342,9-Jan-2013,Propuesta de un modelo de radio escolar comunitaria: Voces de Caricuao,"Méndez, Natchaieving; Oviedo, Nelsy",1.41 MB,http://saber.ucv.ve/handle/10872/2320,http://saber.ucv.ve/bitstream/10872/2320/1/COMPLETO.pdf,,thesis_pdf_all/1342.pdf,True,True,False,escuela de comunicacion social
1341,9-Jan-2013,"Sístole y diástole: latidos de una sala de emergencia venezolana, Reportaje Interpretativo sobre el estado actual de ocho salas de emergencia del Distrito Metropolitano y su vinculación con las actuales condiciones del Sistema Público Nacional de Salud","León, Freya; Malavé, Lilia",1.03 MB,http://saber.ucv.ve/handle/10872/2319,http://saber.ucv.ve/bitstream/10872/2319/1/COMPLETO.pdf,,thesis_pdf_all/1341.pdf,True,True,False,escuela de comunicacion social
1340,9-Jan-2013,www.festividadesreligiosas.com.ve: Diseño y desarrollo de un sitio Web para las manifestaciones religiosas en Venezuela. Caso: San Benito de Palermo en Mucuchíes,"Rico Monsalve, Daniela; París Balleza, Marianna",4.09 MB,http://saber.ucv.ve/handle/10872/2318,http://saber.ucv.ve/bitstream/10872/2318/1/completo.pdf,,thesis_pdf_all/1340.pdf,True,True,False,escuela de comunicacion social
1339,9-Jan-2013,www.notiturismo.net. un espacio cibernético dedicado a impulsar el turismo venezolano como fuente de noticias,"Areán Sosa, Kelly Alejandra",3.3 MB,http://saber.ucv.ve/handle/10872/2316,http://saber.ucv.ve/bitstream/10872/2316/1/TESIS2012.pdf,,thesis_pdf_all/1339.pdf,True,True,False,escuela de comunicacion social
