index,thesis_year,thesis_title,thesis_author,size,thesis_link,pdf_link,resumen,path,exist,isPDF,isScan,school_simple
2647,29-Sep-2014,Diseño e implementación de un modelo de gestión para el mantenimiento centrado en la confiabilidad de los equipos del Departamento de Electromedicina de un hospital,"d´Empaire, Gabriel J.; Martínez, Raúl H",7.86 MB,http://saber.ucv.ve/handle/10872/7231,http://saber.ucv.ve/bitstream/10872/7231/1/TRABAJO%20ESPECIAL%20DE%20GRADO.pdf,,thesis_pdf_all/2647.pdf,True,True,False,escuela de ingenieria mecanica
2646,29-Sep-2014,"Estudio del comportamiento a la fatiga al aire y fatiga corrosión de una aleación de aluminio 6063-T6 recubierta por termo-rociado, con una aleación base níquel de alta resistencia al desgaste","Felce, Erwin E.; Padrón, Alejandro",3.15 MB,http://saber.ucv.ve/handle/10872/7232,http://saber.ucv.ve/bitstream/10872/7232/1/tesis%20completa.pdf,,thesis_pdf_all/2646.pdf,True,True,False,escuela de ingenieria mecanica
2645,29-Sep-2014,Diseño de un horno automatizado tostador de casabe,"Fernández, Jairo E.; Quintero, Fabián",7.3 MB,http://saber.ucv.ve/handle/10872/7233,http://saber.ucv.ve/bitstream/10872/7233/1/Dise%c3%b1o%20de%20un%20horno%20automatizado%20tostador%20de%20casabe.pdf,,thesis_pdf_all/2645.pdf,True,True,False,escuela de ingenieria mecanica
2644,29-Sep-2014,Optimización de recubrimientos metálicos nanoestructurados depositados por rociado térmico,"Colmenares, José R.",4.3 MB,http://saber.ucv.ve/handle/10872/7227,http://saber.ucv.ve/bitstream/10872/7227/1/Colmenares_Pregrado_UCV_ingMec.pdf,,thesis_pdf_all/2644.pdf,True,True,False,escuela de ingenieria mecanica
2643,25-Sep-2014,Desarrollo de una aplicación Web que permite detectar similitudes entre documentos digitales,"Flores G., Diego; Klopp N., Anja C.",2.88 MB,http://saber.ucv.ve/handle/10872/7180,http://saber.ucv.ve/bitstream/10872/7180/1/Documento_1%20%281%29.pdf,,thesis_pdf_all/2643.pdf,True,True,False,escuela de computacion
2670,9-Oct-2014,Sistema de información para la gestión de las adquisiciones de los proyectos,"Ferreira, Keyla",5.24 MB,http://saber.ucv.ve/handle/10872/7298,http://saber.ucv.ve/bitstream/10872/7298/1/Tesis%20Keyla%20Ferreira.pdf,,thesis_pdf_all/2670.pdf,True,True,False,escuela de computacion
2671,9-Oct-2014,Diseño y desarrollo de una nueva aplicación Web para la Escuela de Computación de la Universidad Central de Venezuela con tecnología Ruby On Rails,"Ospina, Mercy; Suárez, Sarabel",5.72 MB,http://saber.ucv.ve/handle/10872/7294,http://saber.ucv.ve/bitstream/10872/7294/1/Tesis%20Ospina-Su%c3%a1rez.pdf,,thesis_pdf_all/2671.pdf,True,True,False,escuela de computacion
2672,9-Oct-2014,Automatización de procesos relacionados con las solicitudes estudiantiles y actividades administrativas y de docencia de la Facultad de Ciencias,"Boyer, Yurbelis G.; Méndez, Néstor A.",8.68 MB,http://saber.ucv.ve/handle/10872/7287,http://saber.ucv.ve/bitstream/10872/7287/1/Tesis%20Boyer-M%c3%a9ndez.pdf,,thesis_pdf_all/2672.pdf,True,True,False,escuela de computacion
2687,16-Oct-2014,Implementación de un Protocolo de Enrutamiento Avanzado de Vector de Distancia,"Trujillo, Valentina; Expósito, Jesús",1.99 MB,http://saber.ucv.ve/handle/10872/7353,http://saber.ucv.ve/bitstream/10872/7353/1/Tesis%20Trujillo-Exp%c3%b3sito.pdf,,thesis_pdf_all/2687.pdf,True,True,False,escuela de computacion
2699,23-Oct-2014,Pizarra Interactiva de bajo costo utilizando WebCams,"Cabrera, Dayana M.; Romero, Daniel E.",11.02 MB,http://saber.ucv.ve/handle/10872/7412,http://saber.ucv.ve/bitstream/10872/7412/1/Tesis%20Cabrera-Romero.pdf,,thesis_pdf_all/2699.pdf,True,True,False,escuela de computacion
2698,23-Oct-2014,Desarrollo de una Aplicación Web para la elaboración automatizada del diseño de los exámenes escritos de los cursos de extensión de la Escuela de Idiomas Modernos de la Facultad de Humanidades y Educación de la Universidad Central de Venezuela,"Viviani, Andrés A.",2.6 MB,http://saber.ucv.ve/handle/10872/7415,http://saber.ucv.ve/bitstream/10872/7415/1/Tesis%20Andr%c3%a9s%20Alejandro%20Viviani%20Querales.pdf,,thesis_pdf_all/2698.pdf,True,True,False,escuela de computacion
2697,23-Oct-2014,Adecuación a ambientes Grid de dos aplicaciones de Computación de Alto Desempeño en el dominio de Física de Altas Energías y Simulación Atmosférica,"González, Esther",1.43 MB,http://saber.ucv.ve/handle/10872/7411,http://saber.ucv.ve/bitstream/10872/7411/1/Tesis%20Esther%20Gonz%c3%a1lez.pdf,,thesis_pdf_all/2697.pdf,True,True,False,escuela de computacion
2696,23-Oct-2014,"Diseño, implementación y adecuación de una herramienta educativa basada en Minix para cursos de sistemas operativos","De León, Dumar; España, José",2.3 MB,http://saber.ucv.ve/handle/10872/7413,http://saber.ucv.ve/bitstream/10872/7413/1/Tesis%20De%20Le%c3%b3n-Espa%c3%b1a.pdf,,thesis_pdf_all/2696.pdf,True,True,False,escuela de computacion
2695,22-Oct-2014,Programa educativo sobre el tratamiento antituberculoso como medida terapéutica comunitaria dirigido a pacientes/usuarios que llevan control en el servicio de Neumotisiología de Los Valles de Ocumare del Tuy Estado Miranda,"Terán, Adriana",1.21 MB,http://saber.ucv.ve/handle/10872/7397,http://saber.ucv.ve/bitstream/10872/7397/1/ADRIANA%20TERAN.pdf,,thesis_pdf_all/2695.pdf,True,True,False,escuela de enfermeria
2694,22-Oct-2014,Sistema de gestión de preparadores para la Facultad de Ciencias de la UCV,"Martínez, Jessica M.; Córdova, Josimar A.",3.1 MB,http://saber.ucv.ve/handle/10872/7394,http://saber.ucv.ve/bitstream/10872/7394/1/Tesis%20Mart%c3%adnez-C%c3%b3rdova.pdf,,thesis_pdf_all/2694.pdf,True,True,False,escuela de computacion
2693,22-Oct-2014,Propuesta de un programa educativo sobre el tratamiento antituberculoso como medida terapéutica comunitaria dirigido a pacientes/usuarios que llevan control en el servicio de Neumotisiología de Los Valles de Ocumare del Tuy Estado Miranda,"Terán, Adriana",1.21 MB,http://saber.ucv.ve/handle/10872/7396,http://saber.ucv.ve/bitstream/10872/7396/1/ADRIANA%20TERAN.pdf,,thesis_pdf_all/2693.pdf,True,True,False,escuela de enfermeria
2692,20-Oct-2014,Desarrollo de una solución de Inteligencia de Negocios para la obtención de indicadores e informes legales asociados a la Contabilidad,"Mirabella, Pablo R.",3.24 MB,http://saber.ucv.ve/handle/10872/7378,http://saber.ucv.ve/bitstream/10872/7378/1/Tesis%20Pablo%20Rafael%20Mirabella%20Hern%c3%a1ndez.pdf,,thesis_pdf_all/2692.pdf,True,True,False,escuela de computacion
2691,20-Oct-2014,Propuesta para la Implementación de un Servicio de Hilos Musicales utilizando IPv6 Multicast,"Sánchez, Antonio G.",3.43 MB,http://saber.ucv.ve/handle/10872/7368,http://saber.ucv.ve/bitstream/10872/7368/1/Tesis%20Antonio%20Gustavo%20S%c3%a1nchez%20Nu%c3%b1ez.pdf,,thesis_pdf_all/2691.pdf,True,True,False,escuela de computacion
2690,20-Oct-2014,Herramienta para la extracción automática de características morfológicas de espermatozoides humanos a partir de imágenes,"Ferreira, Hendry",1.48 MB,http://saber.ucv.ve/handle/10872/7392,http://saber.ucv.ve/bitstream/10872/7392/1/Tesis%20Hendry%20Ferreira%20Chame.pdf,,thesis_pdf_all/2690.pdf,True,True,False,escuela de computacion
2689,20-Oct-2014,Desarrollo de los Módulos de Constancias y de Comprobantes para el Sistema CONEST Postgrado.,"Escalante, Sergio; Ovalles, Gilberto",5.84 MB,http://saber.ucv.ve/handle/10872/7393,http://saber.ucv.ve/bitstream/10872/7393/1/Tesis%20Escalante-Ovalles.pdf,,thesis_pdf_all/2689.pdf,True,True,False,escuela de computacion
2688,20-Oct-2014,AdminUCV NGN: Aplicación de Código Abierto para la Configuración y la Administración de Redes de Próxima Generación,"Jiménez, Kathleen S.; López, William E.",2.96 MB,http://saber.ucv.ve/handle/10872/7372,http://saber.ucv.ve/bitstream/10872/7372/1/Tesis%20Jim%c3%a9nez-L%c3%b3pez.pdf,,thesis_pdf_all/2688.pdf,True,True,False,escuela de computacion
2686,16-Oct-2014,Efectos de la música de Mozart en los signos conductuales y fisiológicos de los neonatos prematuros de la unidad de neonatología del Hospital Universitario de Caracas,"Agüero, Aibymara; Bernal, Sarai; Triviño, Aida",1.87 MB,http://saber.ucv.ve/handle/10872/7352,http://saber.ucv.ve/bitstream/10872/7352/1/Efectos%20de%20la%20musica%20de%20Mozart%20en%20los%20signos%20conductuales%20y%20fisiologicos.pdf,,thesis_pdf_all/2686.pdf,True,True,False,escuela de enfermeria
2673,13-Oct-2014,Uso de la Web 2.0 para la realización de Compras Sociales,"Estrella, Luis G.; Pantano, Gabriel S.",4.54 MB,http://saber.ucv.ve/handle/10872/7309,http://saber.ucv.ve/bitstream/10872/7309/1/Tesis%20Estrella-Pantano.pdf,,thesis_pdf_all/2673.pdf,True,True,False,escuela de computacion
2685,16-Oct-2014,"Cuidados brindados al paciente con nefropatía lupica que reciben hemodiálisis en la Unidad de diálisis San Antonio, Edo. Miranda. Marzo 2013","Rincón, Sandra; Walttuoni, Carolina; Zambrano, Norvelis",785.38 kB,http://saber.ucv.ve/handle/10872/7351,http://saber.ucv.ve/bitstream/10872/7351/1/TEG%20nefropatia%202013%20PARA%20ENTREGA%20FINAL%20%281%29MARZO2014.pdf,,thesis_pdf_all/2685.pdf,True,True,False,escuela de enfermeria
2684,16-Oct-2014,Easy Extractor: Un sistema de Clasificación de Información de la Web utilizando técnicas de extracción de datos,"Díaz, Andrés J.; Poli, Lucía F.",2.25 MB,http://saber.ucv.ve/handle/10872/7349,http://saber.ucv.ve/bitstream/10872/7349/1/Tesis%20D%c3%adaz-Poli.pdf,,thesis_pdf_all/2684.pdf,True,True,False,escuela de computacion
2683,16-Oct-2014,"Desarrollo de una solución de Teletrabajo para la captación, validación y calidad de datos asociados al Inventario de productos, apoyada en la Computación Móvil.","Sánchez, Jesús G.",3.89 MB,http://saber.ucv.ve/handle/10872/7348,http://saber.ucv.ve/bitstream/10872/7348/1/Tesis%20Jes%c3%bas%20Gonzalo%20S%c3%a1nchez%20Esa%c3%a1.pdf,,thesis_pdf_all/2683.pdf,True,True,False,escuela de computacion
2682,16-Oct-2014,Sistema de información para la gestión de las comunicaciones de proyectos,"Dorribo, María V.",3.37 MB,http://saber.ucv.ve/handle/10872/7350,http://saber.ucv.ve/bitstream/10872/7350/1/Tesis%20Mar%c3%ada%20Virginia%20Mariet%20Dorribo%20Bastidas.pdf,,thesis_pdf_all/2682.pdf,True,True,False,escuela de computacion
2681,13-Oct-2014,Tetraedrización de intervalos de volumen mediante modificación de cubos marchantes,"Bernadas, Jorge L.",4.95 MB,http://saber.ucv.ve/handle/10872/7307,http://saber.ucv.ve/bitstream/10872/7307/1/Tesis%20Jorge%20Luis%20Bernadas%20Saragoza.pdf,,thesis_pdf_all/2681.pdf,True,True,False,escuela de computacion
2680,13-Oct-2014,Visualización de volúmenes utilizando funciones de transferencia multidimensionales,"Caicedo, Pedro A.",13.15 MB,http://saber.ucv.ve/handle/10872/7317,http://saber.ucv.ve/bitstream/10872/7317/1/Tesis%20Pedro%20Antonio%20Caicedo%20Vargas.pdf,,thesis_pdf_all/2680.pdf,True,True,False,escuela de computacion
2679,13-Oct-2014,"Prototipo del Sistema de Gestión de Preparadores de la Escuela de Computación, módulos Gestión de Concursos y Nombramientos.","Gouveia, Rosa M.; Ruíz, Isaura L.",3.98 MB,http://saber.ucv.ve/handle/10872/7316,http://saber.ucv.ve/bitstream/10872/7316/1/Tesis%20Gouveia-Ruiz.pdf,,thesis_pdf_all/2679.pdf,True,True,False,escuela de computacion
2678,13-Oct-2014,Integración del repositorio de objetos de aprendizaje de Ambar con la plataforma Moodle,"Joubert, Irian C.; Ramírez D, Elizabeth",4.74 MB,http://saber.ucv.ve/handle/10872/7315,http://saber.ucv.ve/bitstream/10872/7315/1/Tesis%20Joubert-Ram%c3%adrez.pdf,,thesis_pdf_all/2678.pdf,True,True,False,escuela de computacion
2677,13-Oct-2014,Procesamiento Digital de Audio en GPU con CUDA,"Pérez, Alex A.",4.71 MB,http://saber.ucv.ve/handle/10872/7313,http://saber.ucv.ve/bitstream/10872/7313/1/Tesis%20Alex%20Alberto%20P%c3%a9rez%20San%20El%c3%adas.pdf,,thesis_pdf_all/2677.pdf,True,True,False,escuela de computacion
2676,13-Oct-2014,Un enfoque híbrido del algoritmo Inpainting bajo CPU y GPU,"Pedrique, Karina G.",12.7 MB,http://saber.ucv.ve/handle/10872/7311,http://saber.ucv.ve/bitstream/10872/7311/1/Tesis%20Karina%20%20Pedrique.pdf,,thesis_pdf_all/2676.pdf,True,True,False,escuela de computacion
2675,13-Oct-2014,Paralelización del modelo hidrodinámico y de transporte de sedimentos Shal2D,"Espinoza, Iris C.",2.99 MB,http://saber.ucv.ve/handle/10872/7310,http://saber.ucv.ve/bitstream/10872/7310/1/Tesis%20Iris%20%20Espinoza.pdf,,thesis_pdf_all/2675.pdf,True,True,False,escuela de computacion
2674,13-Oct-2014,"Prototipo del Sistema de Gestión de Preparadores de la Escuela de Computación, módulos Gestión de Retiros y Administrativo","Aguilar, Iris H.; Bellet, Isabelle M.",3.24 MB,http://saber.ucv.ve/handle/10872/7308,http://saber.ucv.ve/bitstream/10872/7308/1/Tesis%20Aguilar-Bellet.pdf,,thesis_pdf_all/2674.pdf,True,True,False,escuela de computacion
2520,26-Jun-2014,Determinación de la ecuación elastoplástica del acero 1045 tratado térmicamente y con recubrimiento superficial,"Rosal, Liliana T.; Zurita C., Santos R.",2.48 MB,http://saber.ucv.ve/handle/10872/6855,http://saber.ucv.ve/bitstream/10872/6855/1/TesisPDF.pdf,,thesis_pdf_all/2520.pdf,True,True,False,escuela de ingenieria mecanica
2518,26-Jun-2014,Desarrollo de una metodología de Inspección Basada en Riesgo (IBR) acoplada a un plan de inspección de tuberías de línea,"Montenegro, Wilfredo",2.45 MB,http://saber.ucv.ve/handle/10872/6858,http://saber.ucv.ve/bitstream/10872/6858/1/Tesis%20Wilfredo%20Montenegro.PDF,,thesis_pdf_all/2518.pdf,True,True,False,escuela de ingenieria mecanica
3255,19-May-2015,Rock & Mau: fusiones con sabor criollo: reportaje radiofónico sobre la importancia del fenómeno Rock & Mau en la promoción de la música popular de raíz tradicional venezolana y en la construcción de una identidad de la música popular (rock y pop) hecha en Venezuela.,"Key H., Karen R.",141.86 kB,http://saber.ucv.ve/handle/10872/9298,http://saber.ucv.ve/bitstream/10872/9298/1/Resumen.pdf.pdf,,thesis_pdf_all/3255.pdf,True,True,False,No School
2336,4-Jun-2014,Aplicación de técnicas del diseño conceptual para la creación de un espacio de enseñanza. Aprendizaje que reuna conocimientos teóricos con experiencias técnicas,"Pereira, Paola S; Ruiz, Mireya T.",5.08 MB,http://saber.ucv.ve/handle/10872/6507,http://saber.ucv.ve/bitstream/10872/6507/1/Tesis%20final%20v2.PDF,,thesis_pdf_all/2336.pdf,True,True,False,escuela de ingenieria mecanica
2364,10-Jun-2014,Análisis exergénico de un equipo de acondicionamiento de aire de carga variable de refrigerante,"Araujo G., Betsy A.; Lara L., Gerardo M.",2.29 MB,http://saber.ucv.ve/handle/10872/6579,http://saber.ucv.ve/bitstream/10872/6579/1/Trabajo%20Especial%20de%20Grado.pdf,,thesis_pdf_all/2364.pdf,True,True,False,escuela de ingenieria mecanica
2363,10-Jun-2014,"Obtención de ecuaciones de estado para las propiedades termodinámicas del agua en las fases líquida, gaseosa y en el equilibrio líquido-vapor","Barrientos, Daniel A.",5.63 MB,http://saber.ucv.ve/handle/10872/6582,http://saber.ucv.ve/bitstream/10872/6582/1/TEG%20Daniel%20Barrientos.pdf,,thesis_pdf_all/2363.pdf,True,True,False,escuela de ingenieria mecanica
2362,10-Jun-2014,Evaluación del comportamiento a la fatiga de un acero microaleado 4340 recubierto con depósitos nanoestructurados de WC-12%Co sintetizado por termorrociado,"Rodríguez, Gonzalo I.; Eduardo A., Salazar T.",2.77 MB,http://saber.ucv.ve/handle/10872/6574,http://saber.ucv.ve/bitstream/10872/6574/1/TOMO%20E%26G.pdf,,thesis_pdf_all/2362.pdf,True,True,False,escuela de ingenieria mecanica
2361,10-Jun-2014,Optimización del funcionamiento de los generadores de vapor de una central termoeléctrica operando con residual N° 6,"Briceño, Jenny M.; Gómez, José A.",7.58 MB,http://saber.ucv.ve/handle/10872/6577,http://saber.ucv.ve/bitstream/10872/6577/1/Trabajo%20Especial%20de%20Grado.pdf,,thesis_pdf_all/2361.pdf,True,True,False,No School
2360,10-Jun-2014,Evaluación integral del sistema de combustible de los generadores de vapor de la planta de ampliación Tacoa al operar exclusivamente con Fuel Oil N°6,"Contreras, Veruska C.; Galván, Arydée T.",58.42 MB,http://saber.ucv.ve/handle/10872/6578,http://saber.ucv.ve/bitstream/10872/6578/1/TESIS%20AMPLIACION%20TACOA%202010.PDFdocx.PDF,,thesis_pdf_all/2360.pdf,True,True,False,No School
2359,10-Jun-2014,Evaluación del acero SAF 2507 para la sustitución del material utilizado en los intercambiadores de calor,"Urbina, Edhiño; Vargas, Johann",2.49 MB,http://saber.ucv.ve/handle/10872/6573,http://saber.ucv.ve/bitstream/10872/6573/1/TRABAJO%20ESPECIAL%20DE%20GRADO-CORREGIDO%2015-11-2010.pdf,,thesis_pdf_all/2359.pdf,True,True,False,No School
2358,10-Jun-2014,Estudio probabilístico de la fatiga al aire de una aleación de aluminio a partir de muestras con defectos de colada,"Hung, Miguel J.; Plaz, Domingo A.",3.12 MB,http://saber.ucv.ve/handle/10872/6572,http://saber.ucv.ve/bitstream/10872/6572/1/TESIS_DOMINGO_Y_COY_final_sin_abstract.pdf,,thesis_pdf_all/2358.pdf,True,True,False,escuela de ingenieria mecanica
2357,10-Jun-2014,Evaluación del comportamiento térmico de vivienda INAVI modelo cujisal,"Guzmán, Karina D.; Moreno, José E.",4.86 MB,http://saber.ucv.ve/handle/10872/6575,http://saber.ucv.ve/bitstream/10872/6575/1/Tesis%5b1%5d.pdf,,thesis_pdf_all/2357.pdf,True,True,False,escuela de ingenieria mecanica
2356,10-Jun-2014,Integración analítica de la matriz de conductividad térmica del elemento finito isoparamétrico de cuatro nodos,"Benavides, Luis R.",3.76 MB,http://saber.ucv.ve/handle/10872/6581,http://saber.ucv.ve/bitstream/10872/6581/1/TEG_merged.pdf,,thesis_pdf_all/2356.pdf,True,True,False,escuela de ingenieria mecanica
2355,6-Jun-2014,Diseño de un soporte de fijación de motores de combustión interna de aeromodelos que permita medir el empuje y la torsión,"Udiz, Iván R.",5.65 MB,http://saber.ucv.ve/handle/10872/6530,http://saber.ucv.ve/bitstream/10872/6530/1/Trabajo%20Especial%20de%20Grado.pdf,,thesis_pdf_all/2355.pdf,True,True,False,escuela de ingenieria mecanica
2354,6-Jun-2014,Efecto de la temperatura de homogeneización para una chapa  de aleación de aluminio AA8011 proveniente de colada continua de doble rodillo,"Chicchette, Michel; Pérez, Andrés A.",3.51 MB,http://saber.ucv.ve/handle/10872/6538,http://saber.ucv.ve/bitstream/10872/6538/1/Tesis%20Michel%20Chicchette%20y%20Andres%20P%c3%a9rez.pdf,,thesis_pdf_all/2354.pdf,True,True,False,escuela de ingenieria mecanica
2353,6-Jun-2014,Diseño de una máquina para ensayos de cerraduras tipo pomo,"Gil, Danni J.; Peña, José G.",4.36 MB,http://saber.ucv.ve/handle/10872/6531,http://saber.ucv.ve/bitstream/10872/6531/1/TRABAJO%20ESPECIAL%20DE%20GRADO.pdf,,thesis_pdf_all/2353.pdf,True,True,False,escuela de ingenieria mecanica
2352,6-Jun-2014,"Estudio de factibilidad técnica, económica y financiera de una planta de reciclaje de desechos de Tetra Brik® para la producción de tableros aglomerados","Alberti, Gelvis A.; Grunert, Gabriella C.",5.38 MB,http://saber.ucv.ve/handle/10872/6539,http://saber.ucv.ve/bitstream/10872/6539/1/TESIS%20FINAL.pdf,,thesis_pdf_all/2352.pdf,True,True,False,escuela de ingenieria mecanica
2351,6-Jun-2014,Diseño y evaluación de un banco de entrenamiento para ciclistas,"Estrada, Raynier E; Rojas, Richard A",1.05 MB,http://saber.ucv.ve/handle/10872/6537,http://saber.ucv.ve/bitstream/10872/6537/1/Tesis%20rodillos%20final.pdf,,thesis_pdf_all/2351.pdf,True,True,False,escuela de ingenieria mecanica
2350,6-Jun-2014,Diseño y construcción de un reactor cerrado para la preparación de zeolitas en hornos microondas convencionales,"Morales, Jorge; Salazar, Anyelo R.",3.57 MB,http://saber.ucv.ve/handle/10872/6534,http://saber.ucv.ve/bitstream/10872/6534/1/Trabajo%20Especial%20de%20Grado.pdf,,thesis_pdf_all/2350.pdf,True,True,False,escuela de ingenieria mecanica
2349,5-Jun-2014,"Diseño de un sistema de protección contra incendios para la Dirección de Tecnología, Información y Comunicación de la Universidad Central de Venezuela","Dordelly, Omar E.; Campos, Enrique R.",24.11 MB,http://saber.ucv.ve/handle/10872/6524,http://saber.ucv.ve/bitstream/10872/6524/1/Trabajo%20Especial%20de%20Grado.pdf,,thesis_pdf_all/2349.pdf,True,True,False,escuela de ingenieria mecanica
2348,5-Jun-2014,Diseño de un sistema de control mediante PLC para las instalaciones de aire acondicionado central (agua helada) e iluminación de un edificio de laboratorios,"Boscán, Luis A.",3.4 MB,http://saber.ucv.ve/handle/10872/6522,http://saber.ucv.ve/bitstream/10872/6522/1/Tesis%20final%20Luis%20Boscan.pdf,,thesis_pdf_all/2348.pdf,True,True,False,escuela de ingenieria mecanica
2347,5-Jun-2014,Diseño del sistema de freno para el prototipo fórmula SAE UCV,"Gil, Gilberto; Trujillo, Ricardo",4.62 MB,http://saber.ucv.ve/handle/10872/6523,http://saber.ucv.ve/bitstream/10872/6523/1/TRABAJO%20ESPECIAL%20DE%20GRADO.pdf,,thesis_pdf_all/2347.pdf,True,True,False,escuela de ingenieria mecanica
2346,5-Jun-2014,Diseño de un dinamómetro para la optimización del rendimiento en pista del prototipo fórmula SAE UCV,"Campos, Carlos F.; Cortina, Luis E.",4.52 MB,http://saber.ucv.ve/handle/10872/6513,http://saber.ucv.ve/bitstream/10872/6513/1/Trabajo%20especial%20de%20grado%20tomo%20final%20campos%20cortina%20sin%20planos.pdf,,thesis_pdf_all/2346.pdf,True,True,False,escuela de ingenieria mecanica
2345,5-Jun-2014,Determinación del porcentaje de rodadura y deslizamiento en una transmisión tipo ‘Harmonic Drive’ por medio de un estudio fotoelástico,"Gómez, Jorge L.; Rivas, José H.",27.61 MB,http://saber.ucv.ve/handle/10872/6510,http://saber.ucv.ve/bitstream/10872/6510/1/Tesis%20J.%20G%c3%b3mez%20y%20J.%20Rivas.pdf,,thesis_pdf_all/2345.pdf,True,True,False,escuela de ingenieria mecanica
